StudentID,Gender,Parent_income,IQ,Encourage,Plan
5916,female,39900,94,not encourage,not plan
5917,male,41400,131,not encourage,not plan
5918,male,58680,97,encourage,not plan
5919,male,81620,101,encourage,plan
5920,male,47400,119,not encourage,not plan
5922,male,47520,74,encourage,not plan
5926,male,80520,89,encourage,plan
5927,male,7590,68,encourage,plan
5930,female,73260,90,encourage,plan
5931,male,37300,96,not encourage,not plan
5935,female,37170,98,encourage,not plan
5936,female,59290,93,encourage,plan
5938,male,30420,80,encourage,not plan
5939,female,41700,61,not encourage,plan
5940,female,32400,108,not encourage,not plan
5941,female,47960,139,encourage,plan
5942,female,49320,131,encourage,not plan
5945,female,12700,96,not encourage,not plan
5946,female,73700,127,encourage,plan
5947,male,76340,121,encourage,plan
5948,female,46300,96,not encourage,not plan
5952,female,8800,96,not encourage,not plan
5956,male,77440,96,encourage,plan
5957,male,47850,138,encourage,plan
5958,female,49300,106,not encourage,not plan
5962,male,47080,101,encourage,plan
5966,female,75570,93,encourage,plan
5967,female,22700,99,not encourage,not plan
5968,female,25800,85,not encourage,not plan
5969,male,30800,108,not encourage,not plan
5970,male,44910,101,encourage,not plan
5974,female,29900,100,not encourage,not plan
5976,female,30800,67,not encourage,not plan
5978,male,29340,97,encourage,not plan
5979,female,46900,89,not encourage,not plan
5984,female,5000,105,not encourage,plan
5985,male,17000,88,not encourage,not plan
5987,male,35700,103,not encourage,not plan
5990,male,44010,97,encourage,not plan
5991,female,45360,97,encourage,not plan
5992,male,32400,112,not encourage,not plan
5993,female,68200,88,not encourage,not plan
5994,female,8800,78,not encourage,not plan
5997,female,9900,68,not encourage,not plan
6001,male,15400,96,not encourage,not plan
6008,female,76010,72,encourage,plan
6009,male,56610,92,encourage,not plan
6012,male,75130,98,encourage,plan
6013,female,47100,66,not encourage,not plan
6014,male,37710,100,encourage,not plan
6015,male,47850,108,encourage,plan
6017,female,37500,108,not encourage,not plan
6020,female,37900,104,not encourage,not plan
6022,male,29700,96,encourage,not plan
6023,male,45400,68,not encourage,not plan
6026,male,31140,100,encourage,not plan
6027,male,64240,116,encourage,plan
6029,female,23700,131,not encourage,not plan
6031,male,53900,80,encourage,plan
6033,male,30330,102,encourage,not plan
6035,female,33400,95,not encourage,not plan
6036,male,69410,129,encourage,plan
6040,female,28800,77,not encourage,not plan
6042,male,53790,122,encourage,plan
6044,female,42000,63,not encourage,not plan
6046,female,14100,93,not encourage,not plan
6047,female,24300,72,not encourage,not plan
6053,male,40500,112,encourage,not plan
6055,male,35460,96,encourage,not plan
6059,male,37170,98,encourage,not plan
6061,male,44820,93,encourage,not plan
6062,female,75900,138,encourage,plan
6064,female,42900,78,not encourage,not plan
6066,male,6100,101,not encourage,plan
6067,female,38610,130,encourage,not plan
6068,female,62590,99,encourage,plan
6069,male,38160,105,encourage,not plan
6070,female,59940,100,encourage,not plan
6071,male,65880,101,encourage,not plan
6072,male,60400,91,not encourage,plan
6073,female,39870,136,encourage,not plan
6074,male,64020,101,encourage,plan
6075,male,42400,137,not encourage,not plan
6078,female,49000,65,not encourage,not plan
6079,male,33480,90,encourage,not plan
6083,male,43670,109,encourage,plan
6084,male,50600,104,encourage,plan
6085,female,29500,109,not encourage,not plan
6087,male,46310,114,encourage,plan
6088,female,31700,61,not encourage,not plan
6090,female,50490,97,encourage,plan
6092,male,67540,110,encourage,plan
6094,male,48300,87,not encourage,not plan
6095,male,32300,97,not encourage,not plan
6097,female,39380,96,encourage,plan
6099,male,42700,68,not encourage,not plan
6100,male,25630,62,encourage,plan
6102,female,50490,127,encourage,not plan
6104,male,36450,131,encourage,not plan
6105,male,32600,139,not encourage,not plan
6108,female,79090,109,encourage,plan
6111,male,68600,108,not encourage,not plan
6114,male,73040,107,encourage,plan
6115,female,43740,74,encourage,not plan
403,female,51150,100,encourage,plan
406,female,5000,74,not encourage,not plan
410,female,72490,124,encourage,plan
411,female,36100,128,not encourage,plan
413,female,39700,99,not encourage,plan
415,male,30700,96,not encourage,not plan
416,female,62640,138,encourage,not plan
418,male,61900,62,not encourage,not plan
419,female,47100,93,not encourage,not plan
422,male,20100,83,not encourage,not plan
424,female,43890,98,encourage,plan
425,female,23000,107,not encourage,not plan
426,male,57750,120,encourage,plan
427,female,29790,103,encourage,not plan
428,female,62600,71,not encourage,not plan
440,female,36900,109,not encourage,not plan
442,female,36800,96,not encourage,not plan
443,male,70950,112,encourage,plan
444,female,32200,102,not encourage,not plan
445,female,61900,107,not encourage,not plan
447,female,44000,120,not encourage,not plan
450,male,5700,109,not encourage,not plan
452,male,47160,90,encourage,not plan
454,male,31140,102,encourage,not plan
457,male,46970,94,encourage,plan
458,male,50270,101,encourage,plan
459,male,38340,126,encourage,not plan
460,male,30900,126,not encourage,not plan
461,female,38300,101,not encourage,not plan
462,female,57300,88,not encourage,not plan
463,male,6300,73,not encourage,not plan
464,male,51150,65,encourage,plan
465,female,31100,109,not encourage,not plan
467,female,18000,91,not encourage,not plan
472,female,35900,114,not encourage,plan
473,male,35200,139,not encourage,not plan
474,female,35400,71,not encourage,not plan
475,female,36700,95,not encourage,not plan
477,female,43020,105,encourage,not plan
480,male,48000,74,not encourage,not plan
481,male,34980,96,encourage,plan
482,female,68900,130,not encourage,not plan
483,female,12200,84,not encourage,not plan
484,male,57300,133,not encourage,not plan
487,female,49600,70,not encourage,not plan
490,male,51810,100,encourage,plan
493,female,55260,97,encourage,not plan
494,female,46700,99,not encourage,not plan
495,male,32890,117,encourage,plan
496,female,36450,94,encourage,not plan
499,female,52690,69,encourage,plan
500,female,73590,107,encourage,plan
501,female,16400,84,not encourage,not plan
502,female,36700,93,not encourage,not plan
503,female,56430,102,encourage,plan
505,male,14500,90,not encourage,not plan
509,female,34760,129,encourage,plan
512,male,61200,96,encourage,not plan
515,male,34100,103,not encourage,not plan
516,male,28600,70,not encourage,not plan
517,female,42480,96,encourage,not plan
519,male,53130,113,encourage,plan
520,male,23320,102,encourage,plan
521,male,38800,95,not encourage,not plan
522,female,63800,106,encourage,plan
524,male,34800,91,not encourage,not plan
525,female,47970,94,encourage,not plan
526,female,26400,107,not encourage,plan
527,female,66880,122,encourage,plan
530,female,15900,74,not encourage,not plan
533,male,37080,97,encourage,not plan
535,female,41600,98,not encourage,not plan
536,female,31900,92,not encourage,not plan
537,female,28620,110,encourage,not plan
540,male,20880,76,encourage,not plan
541,female,45210,87,encourage,plan
542,female,18700,91,not encourage,not plan
545,female,45000,134,not encourage,not plan
6116,male,35090,92,encourage,plan
6117,male,77550,140,encourage,plan
6118,female,62700,100,encourage,plan
6119,female,11300,63,not encourage,not plan
6121,female,30200,72,not encourage,not plan
6124,male,58100,94,not encourage,not plan
6125,male,34600,87,not encourage,not plan
6126,male,38300,77,not encourage,not plan
6128,male,45650,122,encourage,plan
6131,female,71390,112,encourage,plan
6132,male,71610,137,encourage,plan
6133,female,53300,99,not encourage,not plan
6134,female,43920,96,encourage,not plan
6135,male,35010,97,encourage,not plan
6136,male,20880,90,encourage,not plan
6137,female,54890,118,encourage,plan
6138,female,31500,113,not encourage,not plan
6139,female,58410,90,encourage,plan
6142,male,53910,107,encourage,not plan
6143,female,25400,107,not encourage,not plan
6145,female,39270,103,encourage,plan
6148,male,43120,140,encourage,plan
6150,female,42000,97,not encourage,not plan
6153,female,13770,97,encourage,not plan
6155,female,20600,93,not encourage,not plan
6164,male,39600,110,not encourage,not plan
6167,female,22600,72,not encourage,not plan
6168,female,46750,104,encourage,plan
6170,male,34200,98,encourage,not plan
6171,male,15200,112,not encourage,plan
6172,male,54780,126,encourage,plan
6173,female,39050,130,encourage,plan
6178,female,32700,61,not encourage,not plan
6179,male,13700,99,not encourage,not plan
6180,female,48700,96,not encourage,plan
6182,female,44200,90,not encourage,not plan
6185,female,37900,73,not encourage,not plan
6186,female,34920,94,encourage,not plan
6187,male,37100,97,not encourage,not plan
6189,male,40100,98,not encourage,not plan
6192,female,37500,78,not encourage,not plan
6195,male,34200,138,encourage,not plan
6196,male,54120,127,encourage,plan
6197,female,28350,97,encourage,not plan
6202,female,35640,84,encourage,not plan
6206,male,50930,99,encourage,plan
6208,female,52140,97,encourage,plan
6209,male,28710,85,encourage,not plan
6214,female,15800,83,not encourage,not plan
6216,female,80520,125,encourage,plan
6217,female,74000,93,not encourage,not plan
6218,male,43200,94,encourage,not plan
6219,male,68860,115,encourage,plan
6221,female,45630,128,encourage,not plan
6223,male,37440,100,encourage,not plan
6224,male,31000,92,not encourage,not plan
6225,female,41800,109,not encourage,not plan
6227,female,10100,97,not encourage,not plan
6230,female,68310,114,encourage,plan
6238,male,38700,103,encourage,not plan
6241,female,36900,95,not encourage,not plan
6244,male,14500,83,not encourage,not plan
6248,male,11800,97,not encourage,plan
6250,male,54000,92,not encourage,not plan
6252,male,51260,122,encourage,plan
6254,female,62820,109,encourage,not plan
6260,female,33300,92,not encourage,plan
6262,female,24000,82,not encourage,not plan
6264,male,39780,115,encourage,not plan
6265,male,49300,106,not encourage,not plan
6266,male,30240,81,encourage,not plan
6271,female,57900,88,not encourage,not plan
6273,male,31600,104,not encourage,not plan
6274,male,40590,100,encourage,not plan
6278,male,81730,92,encourage,plan
6279,female,42700,110,not encourage,not plan
6282,male,36080,116,encourage,plan
6283,female,9900,73,not encourage,not plan
6284,female,32400,111,not encourage,not plan
6286,male,14200,134,not encourage,not plan
6290,male,13700,87,not encourage,not plan
6293,female,70600,96,not encourage,plan
6295,male,44550,90,encourage,not plan
6297,female,9400,91,not encourage,not plan
6298,male,47080,94,encourage,plan
6299,male,48100,103,not encourage,not plan
6300,female,38520,95,encourage,not plan
6302,male,66800,109,not encourage,not plan
6304,female,34600,93,not encourage,not plan
6306,female,23600,94,not encourage,not plan
6308,male,35010,73,encourage,not plan
6309,male,77770,138,encourage,plan
6311,female,5400,88,not encourage,not plan
6314,female,43200,132,encourage,not plan
6316,female,50820,109,encourage,plan
6318,female,47190,112,encourage,plan
6324,female,69740,102,encourage,plan
6327,male,4950,108,encourage,not plan
6328,female,12200,89,not encourage,not plan
6332,male,48700,81,not encourage,not plan
6334,female,54340,129,encourage,plan
6337,male,9200,103,not encourage,not plan
6342,female,61270,138,encourage,plan
6343,female,59730,119,encourage,plan
6345,female,52580,134,encourage,plan
6347,female,73370,110,encourage,plan
6348,male,8700,66,not encourage,not plan
6351,female,22500,103,not encourage,not plan
6352,female,29340,125,encourage,not plan
6353,female,33110,123,encourage,plan
6354,male,51590,84,encourage,plan
6355,male,47410,126,encourage,plan
6356,female,56070,108,encourage,not plan
6357,male,70950,103,encourage,plan
6359,female,14100,107,not encourage,not plan
6365,male,47300,95,not encourage,not plan
6366,male,25200,94,not encourage,not plan
6367,female,10800,90,not encourage,not plan
6368,female,9000,74,not encourage,not plan
6369,male,30900,117,not encourage,not plan
6370,female,24660,91,encourage,not plan
6372,male,10500,75,not encourage,not plan
6374,female,34920,98,encourage,not plan
6376,male,40150,123,encourage,plan
6377,female,21300,83,not encourage,not plan
6379,male,31000,86,not encourage,not plan
6380,male,22600,66,not encourage,not plan
6383,female,34380,90,encourage,not plan
6385,male,38600,116,not encourage,not plan
6386,female,59950,106,encourage,plan
6387,female,66200,94,not encourage,not plan
6388,male,20300,96,not encourage,not plan
6389,male,49940,106,encourage,plan
6392,male,38600,102,not encourage,not plan
6395,female,43800,61,not encourage,not plan
6397,male,47250,95,encourage,not plan
6404,female,14900,108,not encourage,not plan
6405,female,32300,94,not encourage,not plan
6406,male,68640,110,encourage,plan
6407,male,12600,131,not encourage,plan
6409,male,44200,90,not encourage,not plan
6411,female,33000,108,encourage,plan
6413,male,39900,101,not encourage,not plan
